"","id","user_id","text"
"1574","55052","3415","Hi mom we might be back later than  &lt;"
"1575","09626","7880","The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas..."
"1576","11942","2805","Good morning princess! How are you?"
"1577","33881","3631","Can... I'm free..."
"1578","80056","0212","What will we do in the shower, baby?"
"1579","44096","0470","Why is that, princess? I bet the brothas are all chasing you!"
"1580","18993","8575","Two teams waiting for some players"
"1581","65657","3563","I dont knw pa, i just drink milk.."
"1582","74172","0581","U buy newspapers already?"
"1583","40437","0640","If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number"
"1584","55654","5097","FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
"1585","59958","7554","Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
"1586","78065","2383","Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-("
"1587","93684","7909","Y so late but i need to go n get da laptop..."
"1588","87658","1459","Ha ha cool cool chikku chikku:-):-DB-)"
"1589","34455","4611","Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off"
"1590","77051","9758","Now i'm going for lunch."
"1591","01025","5245","Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! "
"1592","77457","4250","… and don‘t worry we‘ll have finished by march … ish!"
"1593","36157","3415","Do we have any spare power supplies"
"1594","44812","4443","Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
"1595","28311","5421","I re-met alex nichols from middle school and it turns out he's dealing!"
"1596","59926","3759","You should change your fb to jaykwon thuglyfe falconerf"
"1597","20229","9532","Lol that's different. I don't go trying to find every real life photo you ever took."
"1598","75756","2788","Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k."
"1599","80069","5651","What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me."
"1600","98768","1932","Cool, text me when you're parked"
"1601","81824","9088","The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
"1602","88415","5883","Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*"
"1603","52863","8211","Gudnite....tc...practice going on"
"1604","80124","0575","Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
"1605","19070","0997","Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired"
"1606","32762","1988","Sorry,in meeting I'll call later"
"1607","19320","7048","How much u trying to get?"
"1608","72256","5264","Yo you around? A friend of mine's lookin to pick up later tonight"
"1609","29349","4519","Dude im no longer a pisces. Im an aquarius now."
"1610","74241","8291","G wants to know where the fuck you are"
"1611","48873","8593","Am slow in using biola's fne"
"1612","18242","1035","Ok I'm gonna head up to usf in like fifteen minutes"
"1613","97329","3968","Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE"
"1614","32366","0578","Jus finish watching tv... U?"
"1615","13059","3217","What happen to her tell the truth"
"1616","82871","7581","Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
"1617","79267","8706","Please don't text me anymore. I have nothing else to say."
"1618","19827","1495","Okey dokey, i‘ll be over in a bit just sorting some stuff out."
"1619","37455","8074","Dear where you will be when i reach there"
"1620","20843","8798","No problem. We will be spending a lot of quality time together..."
"1621","14955","5162","Ok i thk i got it. Then u wan me 2 come now or wat?"
"1622","01419","9096","Is it your yahoo boys that bring in the perf? Or legal."
"1623","39789","7461","I'm awake oh. What's up."
"1624","84344","4574","No break time one... How... I come out n get my stuff fr ü?"
"1625","54183","7365","Dear umma she called me now :-)"
"1626","31889","7700","Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!"
"1627","74336","5113","Sorry, I'll call later in meeting"
"1628","15072","8465","Sure! I am driving but will reach my destination soon."
"1629","24799","4223","Y cant u try new invention to fly..i'm not joking.,"
"1630","04834","6871","Tick, tick, tick ... Babe"
"1631","74228","2470","Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with"
"1632","07081","7655","Sorry that was my uncle. I.ll keep in touch"
"1633","29993","5227","Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
"1634","22027","4435","Nobody names their penis a girls name this story doesn't add up at all"
"1635","38011","0912","Ha... U jus ate honey ar? So sweet..."
"1636","23537","1983","Nope i waiting in sch 4 daddy... "
"1637","29076","4638","Gud gud..k, chikku tke care.. sleep well gud nyt"
"1638","12108","5850","""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX"""
"1639","07401","8772","Ball is moving a lot.will spin in last :)so very difficult to bat:)"
"1640","86839","1931","Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
"1641","55969","3499","As usual..iam fine, happy &amp; doing well..:)"
"1642","58768","9412","Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*"
"1643","76607","7485","Let me know when you've got the money so carlos can make the call"
"1644","77749","4985","Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!"
"1645","59833","5226","I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso."
"1646","01831","5428","Only just got this message, not ignoring you. Yes, i was. Shopping that is"
"1647","01392","3179","Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;"
"1648","23964","5171","excellent. I spent  &lt;"
"1649","13614","2523","Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks."
"1650","32014","2044","The battery is for mr adewale my uncle. Aka Egbon"
"1651","65145","4318","No go. No openings for that room 'til after thanksgiving without an upcharge."
"1652","94843","9924","He remains a bro amongst bros"
"1653","84527","3342","K.k:)advance happy pongal."
"1654","12884","2073","Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!"
"1655","79663","9555","She.s find. I sent you an offline message to know how anjola's now."
"1656","78510","2470","Did you stitch his trouser"
"1657","07477","1285","Daddy will take good care of you :)"
"1658","68731","9679","Y ü wan to go there? C doctor?"
"1659","92937","6528","Long time. You remember me today."
"1660","95019","2061","Ok... Let u noe when i leave my house."
"1661","49172","3041","Networking technical support associate."
"1662","04727","0737","Its ok..come to my home it vl nice to meet and v can chat.."
"1663","81751","4435","When i have stuff to sell i.ll tell you"
"1664","35148","5099","Some are lasting as much as 2 hours. You might get lucky."
"1665","37641","1805","Sorry me going home first... Daddy come fetch ü later..."
"1666","87248","6165","Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
"1667","90235","4640","LOL ... Have you made plans for new years?"
"1668","41143","8297","Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?"
"1669","90405","0737","K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1"
"1670","63849","3542","I sent lanre fakeye's Eckankar details to the mail box"
"1671","31117","5516","Yo, you at jp and hungry like a mofo?"
"1672","90009","4152","Am also doing in cbe only. But have to pay."
"1673","37841","1392","Do you still have the grinder?"
"1674","93560","0997","K...k...yesterday i was in cbe ."
"1675","15734","0252","I'm home, my love ... If your still awake ... *loving kiss*"
"1676","96876","4558","I cant pick the phone right now. Pls send a message"
"1677","82790","9424","Detroit. The home of snow. Enjoy it."
"1678","39405","4070","Ta-Daaaaa! I am home babe, are you still up ?"
"1679","31245","7126","Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. "
"1680","88516","7365","Can you talk with me.."
"1681","52994","7757","Gud ni8.swt drms.take care"
"1682","91725","4985","Ok..."
"1683","52851","7931","Senthil group company Apnt 5pm."
"1684","26805","0596","Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same."
"1685","28463","3136","K sure am in my relatives home. Sms me de. Pls:-)"
"1686","57566","4211","That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week"
"1687","07668","9854","I cant pick the phone right now. Pls send a message"
"1688","76758","8946","Why de. You looking good only:-).."
"1689","72092","0262","What is this 'hex' place you talk of? Explain!"
"1690","83081","1889","Hey so this sat are we going for the intro pilates only? Or the kickboxing too? "
"1691","96046","5806","Howz that persons story"
"1692","57501","9096","Howz that persons story"
"1693","76537","5951","LOL .. *grins* .. I'm not babe, but thanks for thinking of me!"
"1694","20682","8764","MMM ... Fuck .... Merry Christmas to me"
